fascicule,article_id,title,tokens_prompt,tokens_iptc,tokens_article,tokens_total,cout_prompt_sans_cache,cout_prompt_avec_cache,cout_iptc_sans_cache,cout_iptc_avec_cache,cout_article,cout_completion_min,cout_completion,cout_completion_max,cout_total_sans_cache_min,cout_total_sans_cache,cout_total_sans_cache_max,cout_total_avec_cache_min,cout_total_avec_cache,cout_total_avec_cache_max
4135298,DIV.516,Accident mortel,135,8775,223,9133,6.8e-05,3.4e-05,0.004387,0.0022,0.000111,2.3e-05,4.7e-05,8.2e-05,0.004589,0.004613,0.004649,0.002368,0.002392,0.002428
4135298,DIV.523,Meurtre,135,8775,581,9491,6.8e-05,3.4e-05,0.004387,0.0022,0.000291,2.3e-05,4.7e-05,8.2e-05,0.004768,0.004792,0.004828,0.002547,0.002571,0.002607
4135298,DIV.535,Assassinat d'un Chancelier,135,8775,128,9038,6.8e-05,3.4e-05,0.004387,0.0022,6.4e-05,2.3e-05,4.7e-05,8.2e-05,0.004541,0.004565,0.004601,0.00232,0.002344,0.00238
4135298,DIV.543,Le triple assassinat d'Aix-les-Bains,135,8775,175,9085,6.8e-05,3.4e-05,0.004387,0.0022,8.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004565,0.004589,0.004625,0.002344,0.002368,0.002404
4135298,DIV.549,L'Epidémie de Blida,135,8775,225,9135,6.8e-05,3.4e-05,0.004387,0.0022,0.000112,2.3e-05,4.7e-05,8.2e-05,0.00459,0.004614,0.00465,0.002369,0.002393,0.002429
4135298,DIV.557,Meurtrier de sa Fille,135,8775,395,9305,6.8e-05,3.4e-05,0.004387,0.0022,0.000198,2.3e-05,4.7e-05,8.2e-05,0.004675,0.004699,0.004735,0.002454,0.002478,0.002514
4135298,DIV.569,L'Alpe homicide,135,8775,174,9084,6.8e-05,3.4e-05,0.004387,0.0022,8.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004564,0.004588,0.004625,0.002343,0.002367,0.002403
4135298,DIV.576,Le Drame du Boulevard Barbès,135,8775,325,9235,6.8e-05,3.4e-05,0.004387,0.0022,0.000162,2.3e-05,4.7e-05,8.2e-05,0.00464,0.004664,0.0047,0.002419,0.002443,0.002479
4135298,DIV.583,L' assassinat de M. de Corgeat,135,8775,400,9310,6.8e-05,3.4e-05,0.004387,0.0022,0.0002,2.3e-05,4.7e-05,8.2e-05,0.004677,0.004701,0.004737,0.002456,0.00248,0.002516
4135298,DIV.589,Les Orages,135,8775,152,9062,6.8e-05,3.4e-05,0.004387,0.0022,7.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004553,0.004577,0.004613,0.002332,0.002356,0.002392
4135298,DIV.598,COURSES DE CHEVAUX,135,8775,1674,10584,6.8e-05,3.4e-05,0.004387,0.0022,0.000837,2.3e-05,4.7e-05,8.2e-05,0.005314,0.005338,0.005374,0.003093,0.003117,0.003153
4135298,DIV.628,La Température,135,8775,432,9342,6.8e-05,3.4e-05,0.004387,0.0022,0.000216,2.3e-05,4.7e-05,8.2e-05,0.004693,0.004717,0.004753,0.002472,0.002496,0.002532
4135298,DIV.640,N° 115. 2 Octobre. L'Enfant du Faubourg Par EMILE RICHEBOURG,135,8775,2016,10926,6.8e-05,3.4e-05,0.004387,0.0022,0.001008,2.3e-05,4.7e-05,8.2e-05,0.005485,0.005509,0.005546,0.003264,0.003288,0.003324
4135298,DIV.704,Publicité,135,8775,30,8940,6.8e-05,3.4e-05,0.004387,0.0022,1.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004492,0.004516,0.004553,0.002271,0.002295,0.002331
4135298,DIV.708,Publicité,135,8775,136,9046,6.8e-05,3.4e-05,0.004387,0.0022,6.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004546,0.004569,0.004606,0.002324,0.002348,0.002384
4135298,DIV.712,Prévision du Temps POUR LE MOIS D'OCTOBRE 1903,135,8775,193,9103,6.8e-05,3.4e-05,0.004387,0.0022,9.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004574,0.004598,0.004634,0.002353,0.002377,0.002413
4135298,DIV.726,HORAIRE DES TRAINS,135,8775,37,8947,6.8e-05,3.4e-05,0.004387,0.0022,1.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004496,0.00452,0.004556,0.002275,0.002299,0.002335
4135298,DIV.731,INSTRUCTION PRIMAIRE : Mouvement dans le Personnel enseignant,135,8775,2190,11100,6.8e-05,3.4e-05,0.004387,0.0022,0.001095,2.3e-05,4.7e-05,8.2e-05,0.005572,0.005596,0.005632,0.003351,0.003375,0.003411
4135298,DIV.753,"Tribunal correctionnel : Audience du 1er octobre 1903 MM. Caussanel-Robaglia, président : Gouazé, substitut Bonhomme, greffier.",135,8775,324,9234,6.8e-05,3.4e-05,0.004387,0.0022,0.000162,2.3e-05,4.7e-05,8.2e-05,0.004639,0.004663,0.004699,0.002418,0.002442,0.002478
4135298,DIV.769,Ecole supérieure de Commerce de Toulouse,135,8775,209,9119,6.8e-05,3.4e-05,0.004387,0.0022,0.000105,2.3e-05,4.7e-05,8.2e-05,0.004582,0.004606,0.004642,0.002361,0.002385,0.002421
4135298,DIV.775,L'Usine de Madron,135,8775,355,9265,6.8e-05,3.4e-05,0.004387,0.0022,0.000178,2.3e-05,4.7e-05,8.2e-05,0.004655,0.004679,0.004715,0.002434,0.002458,0.002494
4135298,DIV.785,Au Palais,135,8775,65,8975,6.8e-05,3.4e-05,0.004387,0.0022,3.2e-05,2.3e-05,4.7e-05,8.2e-05,0.00451,0.004534,0.00457,0.002289,0.002313,0.002349
4135298,DIV.792,Station de Pisciculture,135,8775,121,9031,6.8e-05,3.4e-05,0.004387,0.0022,6.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004538,0.004562,0.004598,0.002317,0.002341,0.002377
4135298,DIV.798,Les Dispensés militaires,135,8775,97,9007,6.8e-05,3.4e-05,0.004387,0.0022,4.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004526,0.00455,0.004586,0.002305,0.002329,0.002365
4135298,DIV.805,Cyclistes et Pédestrians,135,8775,219,9129,6.8e-05,3.4e-05,0.004387,0.0022,0.00011,2.3e-05,4.7e-05,8.2e-05,0.004587,0.004611,0.004647,0.002366,0.00239,0.002426
4135298,DIV.819,Société de gymnastique les Toulousains,135,8775,270,9180,6.8e-05,3.4e-05,0.004387,0.0022,0.000135,2.3e-05,4.7e-05,8.2e-05,0.004612,0.004636,0.004672,0.002391,0.002415,0.002451
4135298,DIV.829,Taxe municipale sur les Chiens,135,8775,589,9499,6.8e-05,3.4e-05,0.004387,0.0022,0.000295,2.3e-05,4.7e-05,8.2e-05,0.004772,0.004796,0.004832,0.002551,0.002575,0.002611
4135298,DIV.848,Theâtre du Capitole,135,8775,180,9090,6.8e-05,3.4e-05,0.004387,0.0022,9e-05,2.3e-05,4.7e-05,8.2e-05,0.004567,0.004591,0.004627,0.002346,0.00237,0.002406
4135298,DIV.854,Stade olympien des Etudiants de Toulouse,135,8775,85,8995,6.8e-05,3.4e-05,0.004387,0.0022,4.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00452,0.004544,0.00458,0.002299,0.002323,0.002359
4135298,DIV.859,Bijou-Concert,135,8775,207,9117,6.8e-05,3.4e-05,0.004387,0.0022,0.000103,2.3e-05,4.7e-05,8.2e-05,0.004581,0.004605,0.004641,0.00236,0.002384,0.00242
4135298,DIV.869,Viande de Boucherie,135,8775,118,9028,6.8e-05,3.4e-05,0.004387,0.0022,5.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004536,0.00456,0.004596,0.002315,0.002339,0.002375
4135298,DIV.878,Arrestations,135,8775,71,8981,6.8e-05,3.4e-05,0.004387,0.0022,3.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004513,0.004537,0.004573,0.002292,0.002316,0.002352
4135298,DIV.883,Accidentée Bicyclette,135,8775,120,9030,6.8e-05,3.4e-05,0.004387,0.0022,6e-05,2.3e-05,4.7e-05,8.2e-05,0.004537,0.004561,0.004598,0.002316,0.00234,0.002376
4135298,DIV.889,Publicité,135,8775,76,8986,6.8e-05,3.4e-05,0.004387,0.0022,3.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004515,0.004539,0.004575,0.002294,0.002318,0.002354
4135298,DIV.892,Publicité,135,8775,120,9030,6.8e-05,3.4e-05,0.004387,0.0022,6e-05,2.3e-05,4.7e-05,8.2e-05,0.004537,0.004561,0.004598,0.002316,0.00234,0.002376
4135298,DIV.902,DIV.902,135,8775,162,9072,6.8e-05,3.4e-05,0.004387,0.0022,8.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004559,0.004582,0.004619,0.002337,0.002361,0.002397
4135298,DIV.905,Publicité,135,8775,36,8946,6.8e-05,3.4e-05,0.004387,0.0022,1.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004495,0.004519,0.004555,0.002274,0.002298,0.002334
4135298,DIV.908,Publicité,135,8775,28,8938,6.8e-05,3.4e-05,0.004387,0.0022,1.4e-05,2.3e-05,4.7e-05,8.2e-05,0.004491,0.004515,0.004551,0.00227,0.002294,0.00233
4135298,DIV.911,Publicité,135,8775,70,8980,6.8e-05,3.4e-05,0.004387,0.0022,3.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004513,0.004536,0.004573,0.002291,0.002315,0.002351
4135298,DIV.914,Annonces,135,8775,144,9054,6.8e-05,3.4e-05,0.004387,0.0022,7.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004549,0.004573,0.004609,0.002328,0.002352,0.002388
4135298,DIV.918,Publicité,135,8775,28,8938,6.8e-05,3.4e-05,0.004387,0.0022,1.4e-05,2.3e-05,4.7e-05,8.2e-05,0.004491,0.004515,0.004551,0.00227,0.002294,0.00233
4135298,DIV.924,AUX VARIÉTÉS,135,8775,281,9191,6.8e-05,3.4e-05,0.004387,0.0022,0.00014,2.3e-05,4.7e-05,8.2e-05,0.004618,0.004642,0.004678,0.002397,0.002421,0.002457
4135298,DIV.931,Spectacles de Toulouse,135,8775,149,9059,6.8e-05,3.4e-05,0.004387,0.0022,7.4e-05,2.3e-05,4.7e-05,8.2e-05,0.004552,0.004576,0.004612,0.002331,0.002355,0.002391
4135298,DIV.937,COMMUNICATIONS ET AVIS DIVERS,135,8775,303,9213,6.8e-05,3.4e-05,0.004387,0.0022,0.000151,2.3e-05,4.7e-05,8.2e-05,0.004629,0.004653,0.004689,0.002408,0.002432,0.002468
4135298,DIV.951,HAUTE-GARONNE : Arrondissement de Toulouse,135,8775,684,9594,6.8e-05,3.4e-05,0.004387,0.0022,0.000342,2.3e-05,4.7e-05,8.2e-05,0.004819,0.004843,0.00488,0.002598,0.002622,0.002658
4135298,DIV.975,DERNIÈRE HEURE,135,8775,676,9586,6.8e-05,3.4e-05,0.004387,0.0022,0.000338,2.3e-05,4.7e-05,8.2e-05,0.004815,0.004839,0.004875,0.002594,0.002618,0.002654
4135298,DIV.994,Christianisme social,135,8775,2327,11237,6.8e-05,3.4e-05,0.004387,0.0022,0.001164,2.3e-05,4.7e-05,8.2e-05,0.005641,0.005665,0.005701,0.00342,0.003444,0.00348
4135298,DIV.1013,Les Mystères de Paris,135,8775,243,9153,6.8e-05,3.4e-05,0.004387,0.0022,0.000121,2.3e-05,4.7e-05,8.2e-05,0.004599,0.004623,0.004659,0.002378,0.002402,0.002438
4135298,DIV.1021,"ECOLE PRATIQUE : De Commerce, d'Industrie et d'Agriculture de Marmande.",135,8775,318,9228,6.8e-05,3.4e-05,0.004387,0.0022,0.000159,2.3e-05,4.7e-05,8.2e-05,0.004636,0.00466,0.004697,0.002415,0.002439,0.002475
4135298,DIV.1039,Publicité,135,8775,354,9264,6.8e-05,3.4e-05,0.004387,0.0022,0.000177,2.3e-05,4.7e-05,8.2e-05,0.004654,0.004678,0.004714,0.002433,0.002457,0.002493
4135298,DIV.1052,Annonces,135,8775,58,8968,6.8e-05,3.4e-05,0.004387,0.0022,2.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004507,0.00453,0.004567,0.002285,0.002309,0.002345
4135298,DIV.1064,Publicité,135,8775,50,8960,6.8e-05,3.4e-05,0.004387,0.0022,2.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004502,0.004526,0.004562,0.002281,0.002305,0.002341
4135298,DIV.1067,femina,135,8775,314,9224,6.8e-05,3.4e-05,0.004387,0.0022,0.000157,2.3e-05,4.7e-05,8.2e-05,0.004634,0.004658,0.004694,0.002413,0.002437,0.002473
4135298,DIV.1073,Publicité,135,8775,81,8991,6.8e-05,3.4e-05,0.004387,0.0022,4.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004518,0.004542,0.004578,0.002297,0.002321,0.002357
4135298,DIV.1079,Publicité,135,8775,97,9007,6.8e-05,3.4e-05,0.004387,0.0022,4.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004526,0.00455,0.004586,0.002305,0.002329,0.002365
4135298,DIV.1086,N° 8. LES FILS DE RODIN Par Camille BIAS : PREMIÈRE PARTIE TRINITE NOIRE,135,8775,1936,10846,6.8e-05,3.4e-05,0.004387,0.0022,0.000968,2.3e-05,4.7e-05,8.2e-05,0.005445,0.005469,0.005505,0.003224,0.003248,0.003284
4135298,DIV.1145,BOURSE DE PARIS Du 1er Octobre,135,8775,6012,14922,6.8e-05,3.4e-05,0.004387,0.0022,0.003006,2.3e-05,4.7e-05,8.2e-05,0.007483,0.007507,0.007543,0.005262,0.005286,0.005322
4135298,DIV.1194,BOURSE DE TOULOUSE,135,8775,289,9199,6.8e-05,3.4e-05,0.004387,0.0022,0.000144,2.3e-05,4.7e-05,8.2e-05,0.004622,0.004646,0.004682,0.002401,0.002425,0.002461
4135298,DIV.1202,BULLETIN FINANCIER,135,8775,638,9548,6.8e-05,3.4e-05,0.004387,0.0022,0.000319,2.3e-05,4.7e-05,8.2e-05,0.004796,0.00482,0.004856,0.002575,0.002599,0.002635
4135298,DIV.1213,Publicité,135,8775,24,8934,6.8e-05,3.4e-05,0.004387,0.0022,1.2e-05,2.3e-05,4.7e-05,8.2e-05,0.004489,0.004513,0.004549,0.002268,0.002292,0.002328
4135298,DIV.1220,ALCOOLS,135,8775,159,9069,6.8e-05,3.4e-05,0.004387,0.0022,7.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004557,0.004581,0.004617,0.002336,0.00236,0.002396
4135298,DIV.1233,MÉTAUX,135,8775,125,9035,6.8e-05,3.4e-05,0.004387,0.0022,6.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00454,0.004564,0.0046,0.002319,0.002343,0.002379
4135298,DIV.1239,MARCHÉ DE LA VILLETTE,135,8775,328,9238,6.8e-05,3.4e-05,0.004387,0.0022,0.000164,2.3e-05,4.7e-05,8.2e-05,0.004641,0.004665,0.004701,0.00242,0.002444,0.00248
4135298,DIV.1249,MARCHE DU HAVRE,135,8775,1026,9936,6.8e-05,3.4e-05,0.004387,0.0022,0.000513,2.3e-05,4.7e-05,8.2e-05,0.004991,0.005014,0.005051,0.002769,0.002793,0.002829
4135298,DIV.1258,Publicité,135,8775,165,9075,6.8e-05,3.4e-05,0.004387,0.0022,8.2e-05,2.3e-05,4.7e-05,8.2e-05,0.00456,0.004584,0.00462,0.002339,0.002363,0.002399
4135298,DIV.1263,Annonces,135,8775,94,9004,6.8e-05,3.4e-05,0.004387,0.0022,4.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004524,0.004548,0.004585,0.002303,0.002327,0.002363
4135298,DIV.1268,Publicité,135,8775,748,9658,6.8e-05,3.4e-05,0.004387,0.0022,0.000374,2.3e-05,4.7e-05,8.2e-05,0.004851,0.004875,0.004912,0.00263,0.002654,0.00269
4135298,DIV.1282,Publicité,135,8775,554,9464,6.8e-05,3.4e-05,0.004387,0.0022,0.000277,2.3e-05,4.7e-05,8.2e-05,0.004755,0.004778,0.004815,0.002533,0.002557,0.002593
4135298,DIV.1308,NOUVEAU Nécessaire pour Ecoliers RENTRÉE des CLASSES 1903,135,8775,799,9709,6.8e-05,3.4e-05,0.004387,0.0022,0.0004,2.3e-05,4.7e-05,8.2e-05,0.004877,0.004901,0.004937,0.002656,0.00268,0.002716
4135298,DIV.1340,Annonces,135,8775,30,8940,6.8e-05,3.4e-05,0.004387,0.0022,1.5e-05,2.3e-05,4.7e-05,8.2e-05,0.004492,0.004516,0.004553,0.002271,0.002295,0.002331
4135298,DIV.1347,Publicité,135,8775,202,9112,6.8e-05,3.4e-05,0.004387,0.0022,0.000101,2.3e-05,4.7e-05,8.2e-05,0.004579,0.004602,0.004639,0.002357,0.002381,0.002417
4135298,DIV.1358,Publicité,135,8775,105,9015,6.8e-05,3.4e-05,0.004387,0.0022,5.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00453,0.004554,0.00459,0.002309,0.002333,0.002369
4135298,DIV.1361,Mouvement des Paquebots dans le port de Bordeaux-Pauillac,135,8775,687,9597,6.8e-05,3.4e-05,0.004387,0.0022,0.000344,2.3e-05,4.7e-05,8.2e-05,0.004821,0.004845,0.004881,0.0026,0.002624,0.00266
4135298,DIV.1382,Publicité,135,8775,1978,10888,6.8e-05,3.4e-05,0.004387,0.0022,0.000989,2.3e-05,4.7e-05,8.2e-05,0.005467,0.00549,0.005527,0.003245,0.003269,0.003305
4135298,DIV.1434,Annonces,135,8775,638,9548,6.8e-05,3.4e-05,0.004387,0.0022,0.000319,2.3e-05,4.7e-05,8.2e-05,0.004796,0.00482,0.004856,0.002575,0.002599,0.002635
4135298,DIV.1459,Publicité,135,8775,112,9022,6.8e-05,3.4e-05,0.004387,0.0022,5.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004533,0.004557,0.004593,0.002312,0.002336,0.002372
4135298,DIV.1464,Annonces,135,8775,330,9240,6.8e-05,3.4e-05,0.004387,0.0022,0.000165,2.3e-05,4.7e-05,8.2e-05,0.004642,0.004666,0.004703,0.002421,0.002445,0.002481
4135298,DIV.1475,Publicité,135,8775,172,9082,6.8e-05,3.4e-05,0.004387,0.0022,8.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004563,0.004587,0.004624,0.002342,0.002366,0.002402
4135298,DIV.1487,Annonces,135,8775,313,9223,6.8e-05,3.4e-05,0.004387,0.0022,0.000157,2.3e-05,4.7e-05,8.2e-05,0.004634,0.004658,0.004694,0.002413,0.002437,0.002473
4135298,DIV.1492,Publicité,135,8775,173,9083,6.8e-05,3.4e-05,0.004387,0.0022,8.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004564,0.004588,0.004624,0.002343,0.002367,0.002403
4140779,DIV.37,Annonces,135,8775,273,9183,6.8e-05,3.4e-05,0.004387,0.0022,0.000137,2.3e-05,4.7e-05,8.2e-05,0.004614,0.004638,0.004674,0.002393,0.002417,0.002453
4140779,DIV.50,La C. G. T. contre les Retraites,135,8775,1699,10609,6.8e-05,3.4e-05,0.004387,0.0022,0.000849,2.3e-05,4.7e-05,8.2e-05,0.005327,0.005351,0.005387,0.003106,0.00313,0.003166
4140779,DIV.69,La Police de Précision,135,8775,502,9412,6.8e-05,3.4e-05,0.004387,0.0022,0.000251,2.3e-05,4.7e-05,8.2e-05,0.004729,0.004752,0.004789,0.002507,0.002531,0.002567
4140779,DIV.80,MENUS PROPOS,135,8775,853,9763,6.8e-05,3.4e-05,0.004387,0.0022,0.000427,2.3e-05,4.7e-05,8.2e-05,0.004904,0.004928,0.004964,0.002683,0.002707,0.002743
4140779,DIV.109,GLOIRE A BARNUM,135,8775,1842,10752,6.8e-05,3.4e-05,0.004387,0.0022,0.000921,2.3e-05,4.7e-05,8.2e-05,0.005398,0.005422,0.005458,0.003177,0.003201,0.003237
4140779,DIV.126,Un point d'Histoire Trois Coups de Canon du Mont-Valérien (7 octobre 1870),135,8775,2164,11074,6.8e-05,3.4e-05,0.004387,0.0022,0.001082,2.3e-05,4.7e-05,8.2e-05,0.00556,0.005583,0.00562,0.003338,0.003362,0.003398
4140779,DIV.153,LA CRISE ANGLAISE : La Manœuvre catholique De notre correspondat particulier :,135,8775,296,9206,6.8e-05,3.4e-05,0.004387,0.0022,0.000148,2.3e-05,4.7e-05,8.2e-05,0.004625,0.004649,0.004685,0.002404,0.002428,0.002464
4140779,DIV.163,RÉLATIONS-ANGLO-ALLEMANDES : Vers une Entende. — La Question des Armements.,135,8775,803,9713,6.8e-05,3.4e-05,0.004387,0.0022,0.000402,2.3e-05,4.7e-05,8.2e-05,0.004879,0.004903,0.004939,0.002658,0.002682,0.002718
4140779,DIV.183,La Fédération des Fonctionnaires,135,8775,97,9007,6.8e-05,3.4e-05,0.004387,0.0022,4.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004526,0.00455,0.004586,0.002305,0.002329,0.002365
4140779,DIV.189,Les Cheminots,135,8775,113,9023,6.8e-05,3.4e-05,0.004387,0.0022,5.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004534,0.004558,0.004594,0.002313,0.002337,0.002373
4140779,DIV.195,Les Grèves,135,8775,370,9280,6.8e-05,3.4e-05,0.004387,0.0022,0.000185,2.3e-05,4.7e-05,8.2e-05,0.004662,0.004686,0.004723,0.002441,0.002465,0.002501
4140779,DIV.208,Conseil de Cabinet,135,8775,357,9267,6.8e-05,3.4e-05,0.004387,0.0022,0.000179,2.3e-05,4.7e-05,8.2e-05,0.004656,0.00468,0.004716,0.002435,0.002459,0.002495
4140779,DIV.223,"Séance du 30 décembre : mess=""""La séance est ouverte à 1 h. 40, sou$ la présidence de M. A. Dubost.",135,8775,2084,10994,6.8e-05,3.4e-05,0.004387,0.0022,0.001042,2.3e-05,4.7e-05,8.2e-05,0.00552,0.005543,0.00558,0.003298,0.003322,0.003358
4140779,DIV.274,"Séance du 30 décembre (Matin) : mess=""""ta séance est ouverte à neuf heures, sous ta présidence de M. Eî^one, vico-président, BUDGET DU COMMERCE",135,8775,765,9675,6.8e-05,3.4e-05,0.004387,0.0022,0.000382,2.3e-05,4.7e-05,8.2e-05,0.00486,0.004884,0.00492,0.002639,0.002663,0.002699
4140779,DIV.296,"Séance de l'après-midi : mess=""""La. séance est ouverte à trois heures. M. Brisson préside..",135,8775,3194,12104,6.8e-05,3.4e-05,0.004387,0.0022,0.001597,2.3e-05,4.7e-05,8.2e-05,0.006075,0.006098,0.006135,0.003853,0.003877,0.003913
4140779,DIV.364,CLEMENCEAU ET LE COMITE EXECUTIF,135,8775,316,9226,6.8e-05,3.4e-05,0.004387,0.0022,0.000158,2.3e-05,4.7e-05,8.2e-05,0.004635,0.004659,0.004696,0.002414,0.002438,0.002474
4140779,DIV.374,L'ECOLE ET L'EGLISE,135,8775,533,9443,6.8e-05,3.4e-05,0.004387,0.0022,0.000267,2.3e-05,4.7e-05,8.2e-05,0.004744,0.004768,0.004804,0.002523,0.002547,0.002583
4140779,DIV.388,Légion d'Honneur,135,8775,1563,10473,6.8e-05,3.4e-05,0.004387,0.0022,0.000781,2.3e-05,4.7e-05,8.2e-05,0.005259,0.005283,0.005319,0.003038,0.003062,0.003098
4140779,DIV.434,Poignées de Nouvelles,135,8775,867,9777,6.8e-05,3.4e-05,0.004387,0.0022,0.000434,2.3e-05,4.7e-05,8.2e-05,0.004911,0.004935,0.004971,0.00269,0.002714,0.00275
4140779,DIV.455,Les Etrennes des Grands Régionaux,135,8775,175,9085,6.8e-05,3.4e-05,0.004387,0.0022,8.7e-05,2.3e-05,4.7e-05,8.2e-05,0.004565,0.004589,0.004625,0.002344,0.002368,0.002404
4140779,DIV.462,La Conquête de l'Air : Au Camp de Châlons,135,8775,481,9391,6.8e-05,3.4e-05,0.004387,0.0022,0.00024,2.3e-05,4.7e-05,8.2e-05,0.004718,0.004742,0.004778,0.002497,0.002521,0.002557
4140779,DIV.475,Le Mort vivant,135,8775,297,9207,6.8e-05,3.4e-05,0.004387,0.0022,0.000149,2.3e-05,4.7e-05,8.2e-05,0.004626,0.00465,0.004686,0.002405,0.002429,0.002465
4140779,DIV.486,Assassins de leur Mère,135,8775,186,9096,6.8e-05,3.4e-05,0.004387,0.0022,9.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00457,0.004594,0.004631,0.002349,0.002373,0.002409
4140779,DIV.493,Drame de Famille,135,8775,169,9079,6.8e-05,3.4e-05,0.004387,0.0022,8.4e-05,2.3e-05,4.7e-05,8.2e-05,0.004562,0.004586,0.004622,0.002341,0.002365,0.002401
4140779,DIV.499,Ecrasé par un Wagon,135,8775,146,9056,6.8e-05,3.4e-05,0.004387,0.0022,7.3e-05,2.3e-05,4.7e-05,8.2e-05,0.00455,0.004574,0.004611,0.002329,0.002353,0.002389
4140779,DIV.505,Magistrat poursuivi,135,8775,234,9144,6.8e-05,3.4e-05,0.004387,0.0022,0.000117,2.3e-05,4.7e-05,8.2e-05,0.004594,0.004618,0.004654,0.002373,0.002397,0.002433
4140779,DIV.513,Les Empoisonnements,135,8775,980,9890,6.8e-05,3.4e-05,0.004387,0.0022,0.00049,2.3e-05,4.7e-05,8.2e-05,0.004967,0.004991,0.005027,0.002746,0.00277,0.002806
4140779,DIV.533,La Mort de Mme Gouin,135,8775,209,9119,6.8e-05,3.4e-05,0.004387,0.0022,0.000105,2.3e-05,4.7e-05,8.2e-05,0.004582,0.004606,0.004642,0.002361,0.002385,0.002421
4140779,DIV.539,Désastre en Mer : Soixante Victimes,135,8775,91,9001,6.8e-05,3.4e-05,0.004387,0.0022,4.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004523,0.004547,0.004583,0.002302,0.002326,0.002362
4140779,DIV.545,Servante et Curé,135,8775,218,9128,6.8e-05,3.4e-05,0.004387,0.0022,0.000109,2.3e-05,4.7e-05,8.2e-05,0.004586,0.00461,0.004646,0.002365,0.002389,0.002425
4140779,DIV.551,Assassinat,135,8775,156,9066,6.8e-05,3.4e-05,0.004387,0.0022,7.8e-05,2.3e-05,4.7e-05,8.2e-05,0.004555,0.004579,0.004615,0.002334,0.002358,0.002394
4140779,DIV.563,Courses de Chevaux : A VINCENNE5,135,8775,1146,10056,6.8e-05,3.4e-05,0.004387,0.0022,0.000573,2.3e-05,4.7e-05,8.2e-05,0.00505,0.005074,0.00511,0.002829,0.002853,0.002889
4140779,DIV.580,Cyclisme : COURSE CYCLISTE DES SIX JOURS,135,8775,172,9082,6.8e-05,3.4e-05,0.004387,0.0022,8.6e-05,2.3e-05,4.7e-05,8.2e-05,0.004563,0.004587,0.004624,0.002342,0.002366,0.002402
4140779,DIV.589,Aviation : A PAU Ecole Blériot,135,8775,63,8973,6.8e-05,3.4e-05,0.004387,0.0022,3.1e-05,2.3e-05,4.7e-05,8.2e-05,0.004509,0.004533,0.004569,0.002288,0.002312,0.002348
4140779,DIV.595,Publicité,135,8775,38,8948,6.8e-05,3.4e-05,0.004387,0.0022,1.9e-05,2.3e-05,4.7e-05,8.2e-05,0.004496,0.00452,0.004556,0.002275,0.002299,0.002335
4140779,DIV.600,La Température,135,8775,409,9319,6.8e-05,3.4e-05,0.004387,0.0022,0.000205,2.3e-05,4.7e-05,8.2e-05,0.004682,0.004706,0.004742,0.002461,0.002485,0.002521
4140779,DIV.616,"Conseil municipal : Séance du 30 décembre 1909 PRÉSIDENCE DE M. RAYMOND LEYGUE, MAIRE",135,8775,2945,11855,6.8e-05,3.4e-05,0.004387,0.0022,0.001473,2.3e-05,4.7e-05,8.2e-05,0.00595,0.005974,0.00601,0.003729,0.003753,0.003789
4140779,DIV.677,Cour d'Appel : (Troisième chambre) PRESIDENCE DE M. LARNAUDIE Audience du 20 décembre,135,8775,1191,10101,6.8e-05,3.4e-05,0.004387,0.0022,0.000596,2.3e-05,4.7e-05,8.2e-05,0.005073,0.005097,0.005133,0.002852,0.002876,0.002912
