fascicule,article_id,title,n_words,n_tokens
4773934,DIV.141,DIV.141,74,118
4773934,DIV.146,NUIT DE MI-CARÊME.,1174,1785
4773934,DIV.221,DIV.221,1053,1578
4773934,DIV.268,DIV.268,153,234
4773934,DIV.274,DIV.274,183,292
4773934,DIV.278,DIV.278,453,730
4773934,DIV.335,DIV.335,139,203
4773934,DIV.338,DIV.338,228,323
4773934,DIV.343,DIV.343,202,304
4773934,DIV.347,DIV.347,105,158
4773934,DIV.354,DIV.354,172,260
4773934,DIV.358,DIV.358,191,272
4773934,DIV.364,DIV.364,264,374
4773934,DIV.376,GRELOTS DE CARNAVAL.,188,293
4773934,DIV.398,THÉATRES.,1081,1762
4773934,DIV.469,Publicité,19,44
4773935,DIV.29,DIV.29,357,556
4773935,DIV.42,DIV.42,813,1227
4773935,DIV.68,DIV.68,271,438
4773935,DIV.82,DIV.82,153,246
4773935,DIV.89,DIV.89,313,473
4773935,DIV.102,DIV.102,321,515
4773935,DIV.113,DIV.113,265,365
4773935,DIV.120,DIV.120,99,153
4773935,DIV.124,DIV.124,123,178
4773935,DIV.129,DIV.129,135,200
4773935,DIV.136,"CONFÉRENCES DE MM. MONTEIL, ET GASTINEAU Rédacteurs de l'EUROPE, : au Cercle artistique et à la Libre-Pensée, à Bruxelles.",766,1107
4773935,DIV.166,AFFAIRE JAUMART : CONDAMNATION DE L'ACCUSÉ.,109,159
4773935,DIV.178,DIV.178,366,549
4773935,DIV.189,DIV.189,253,348
4773935,DIV.198,DIV.198,223,335
4773935,DIV.208,DIV.208,193,293
4773935,DIV.220,DIV.220,67,95
4773935,DIV.225,DIV.225,156,215
4773935,DIV.235,DIV.235,176,261
4773935,DIV.249,DIV.249,92,139
4773935,DIV.255,DIV.255,40,64
4773935,DIV.260,DIV.260,57,84
4773935,DIV.267,DIV.267,67,96
4773935,DIV.271,DIV.271,63,95
4773935,DIV.278,DIV.278,71,109
4773935,DIV.288,CONTES AUX GRANDS ENFANTS : VII UNE VISITE A ANVERS.,3426,5060
4773935,DIV.415,CHRONIQUE THÉATRALE : LES THÉATRES DE PARIS. (Correspondance particulière de l' EUROPE.),822,1314
4773935,DIV.441,SCÈNES ET FANTAISIES : CLAUDE ET MARION.,3428,5026
4773935,DIV.510,AUX ABONNÉS ET LECTEURS DE L'EUROPE,407,685
4773935,DIV.525,Publicité,19,42
4773936,DIV.20,"A STRASBOURG, — par LIBONIS",47,107
4773936,DIV.62,DIV.62,108,152
4773936,DIV.72,DIV.72,80,122
4773936,DIV.77,DIV.77,125,186
4773936,DIV.86,DIV.86,114,162
4773936,DIV.102,DIV.102,72,100
4773936,DIV.109,DIV.109,113,188
4773936,DIV.120,DIV.120,180,244
4773936,DIV.136,DIV.136,61,107
4773936,DIV.142,DIV.142,134,196
4773936,DIV.157,DIV.157,152,254
4773936,DIV.173,DIV.173,282,395
4773936,DIV.179,DIV.179,373,560
4773936,DIV.196,DIV.196,215,321
4773936,DIV.208,DIV.208,91,144
4773936,DIV.213,DIV.213,235,343
4773936,DIV.226,DIV.226,518,806
4773936,DIV.240,DIV.240,450,728
4773936,DIV.258,DIV.258,220,338
4773936,DIV.265,DIV.265,145,232
4773936,DIV.274,DIV.274,146,239
4773936,DIV.286,DIV.286,177,271
4773936,DIV.292,DIV.292,437,629
4773936,DIV.305,DIV.305,120,161
4773936,DIV.310,DIV.310,186,258
4773936,DIV.314,DIV.314,514,713
4773936,DIV.323,DIV.323,459,683
4773936,DIV.346,CONTES AUX GRANDS ENFANTS : IX LA BELLE MARCHANDE DE CERCUEILS.,1420,2135
4773936,DIV.430,LES AMOURS DE MIRABEAU : ROMAN HISTORIQUE,2949,4385
4773936,DIV.552,DIV.552,19,38
4773936,DIV.559,Annonces,23,49
4773936,DIV.565,Annonces,26,51
4773936,DIV.570,Annonces,24,68
4773936,DIV.580,Annonces,122,242
4773936,DIV.594,Annonces,29,77
4773936,DIV.603,Annonces,24,70
4773936,DIV.612,Annonces,94,195
4773936,DIV.626,Annonces,118,265
4773936,DIV.646,Annonces,92,160
4773936,DIV.656,Annonces,50,116
4773936,DIV.669,Annonces,31,71
4773936,DIV.678,Annonces,60,118
4773936,DIV.688,Publicité,37,70
4773937,DIV.27,DIV.27,35,54
4773937,DIV.34,PETITE REVUE DU MOIS DE MAI,135,220
4773937,DIV.78,DIV.78,102,139
4773937,DIV.81,DIV.81,155,240
4773937,DIV.95,DIV.95,45,58
4773937,DIV.99,DIV.99,125,207
4773937,DIV.114,DIV.114,980,1489
4773937,DIV.155,IV,92,142
4773937,DIV.163,DIV.163,46,66
4773937,DIV.167,DIV.167,301,460
4773937,DIV.176,DIV.176,202,282
4773937,DIV.182,DIV.182,153,233
4773937,DIV.189,DIV.189,195,309
4773937,DIV.196,DIV.196,119,161
4773937,DIV.205,DIV.205,48,75
4773937,DIV.211,DIV.211,121,161
4773937,DIV.222,DIV.222,11,18
4773937,DIV.226,DIV.226,94,130
4773937,DIV.232,DIV.232,42,61
4773937,DIV.239,DIV.239,189,298
4773937,DIV.253,DIV.253,171,251
4773937,DIV.265,DIV.265,143,211
4773937,DIV.278,DIV.278,81,124
4773937,DIV.289,DIV.289,163,252
4773937,DIV.306,DIV.306,2518,3772
4773937,DIV.380,LE HIGH-LIFE : LES SNOBS.,1088,1664
4773937,DIV.400,DIV.400,1020,1459
4773937,DIV.423,DIV.423,988,1501
4773937,DIV.451,DIV.451,1071,1550
4773937,DIV.464,LES AMOURS DE MIRABEAU : ROMAN HISTORIQUE,3616,5338
4773937,DIV.563,Publicité,37,79
4782897,DIV.28,SOMMAIRE,80,172
4782897,DIV.43,TÉLÉGRAMMES,251,414
4782897,DIV.62,BULLETIN DU JOUR,1264,1770
4782897,DIV.88,DERNIERES NOUVELLES,155,222
4782897,DIV.101,DIV.101,178,260
4782897,DIV.113,Premiers désordres,147,221
4782897,DIV.122,Le président de la République,168,229
4782897,DIV.130,La réception,311,448
4782897,DIV.146,Départ pour l'ambassade,263,386
4782897,DIV.159,Le départ pour l'Elysée,205,319
4782897,DIV.168,A l'Elysée,207,298
4782897,DIV.177,DIV.177,524,737
4782897,DIV.193,FIN DE VACANCES,1836,2741
4782897,DIV.227,DIV.227,859,1063
4782897,DIV.249,Russie,319,439
4782897,DIV.261,Angleterre,150,233
4782897,DIV.273,Egypte,82,128
4782897,DIV.280,Roumanie,22,38
4782897,DIV.296,REVUE MUSICALE,1703,2618
4782897,DIV.341,DIV.341,559,777
4782897,DIV.359,DÉPARTEMENTS ET ÉTRANGER,565,921
4782897,DIV.387,ÉCHOS DE PARTOUT,1077,1551
4782897,DIV.431,NÉCROLOGIE,165,268
4782897,DIV.445,DIV.445,206,302
4782897,DIV.450,Annonces,26,61
4782897,DIV.454,Annonces,3347,4321
4782897,DIV.545,DIV.545,851,1271
4782897,DIV.566,FONDS D'ÉTATS ET DE VILLES,2008,2868
4782897,DIV.637,MARCHÉ ANGLAIS,941,1287
4782897,DIV.666,INSTITUTIONS DE CRÉDIT ET VALEURS DIVERSES,1985,3549
4782897,DIV.733,CHEMINS DE FER,123,237
4782897,DIV.743,Recettes des Chemins de fer,2723,3809
4782897,DIV.800,Annonces,20,45
4782897,DIV.806,Annonces,13,50
4782897,DIV.812,SOIRÉE PARISIENNE : Réouverture de la Renaissance,803,1172
4782897,DIV.834,DIV.834,50,90
4782897,DIV.843,DIV.843,19,35
4782897,DIV.850,Affaire de Saint-Priest. — Tentative d'as- sassinat. — M. Alphonse.,1436,2228
4782897,DIV.882,Tirage du Jury,270,628
4782897,DIV.892,DIV.892,23,51
4782897,DIV.903,Bulletin de la Mortalité Du 21 au 27 sept. 1883,688,758
4782897,DIV.912,DÉCÈS ET INHUMATIONS Du 25 septembre 1883.,516,1324
4782897,DIV.941,Annonces,1889,4114
4782897,DIV.976,VENTES A L'ENCHÈRE — ADJUDICATIONS,1391,1868
4782897,DIV.1008,ACHATS ET VENTES DE FONDS DE COMMERCE,19,52
4782897,DIV.1013,LOCATIONS,103,239
4782897,DIV.1030,Publicité,18,52
4782897,DIV.1035,Publicité,125,286
4782897,DIV.1041,LES ANNONCES ÉCONOMIQUES : PRIX DE LA LIGNE : 50 CENTIMES,697,1483
4782897,DIV.1081,Annonces,248,592
4782897,DIV.1104,PROGRAMME DES SPECTACLES DU 30 SEPTEMBRE,233,576
4785180,DIV.29,Annonces,100,176
4785180,DIV.42,SOMMAIRE,120,249
4785180,DIV.55,"BULLETIN DU JOUR : PARIS, LUNDI 30 DÉCEMBRE 1889",996,1468
4785180,DIV.70,DIV.70,641,948
4785180,DIV.95,TÉLÉGRAMMES DE L'AGENCE HAVAS,77,129
4785180,DIV.104,LE DROIT D'INTERPELLATION,865,1280
4785180,DIV.124,L'élection de la Haute-Garonne,308,359
4785180,DIV.135,LETTRE D'ALLEMAGNE,955,1428
4785180,DIV.148,BOURSE DU 30 DÉCEMBRE,2290,5583
4785180,DIV.189,BULLETIN FINANCIER,607,1151
4785180,DIV.214,DIV.214,666,1114
4785180,DIV.245,(Dépêche de l'Agence Havas),250,419
4785180,DIV.261,LA VIE MONDAINE,995,1459
4785180,DIV.288,PARTIE OFFICIELLE,344,599
4785180,DIV.327,Documents du ministère de la guerre,392,751
4785180,DIV.363,PARTIE NON OFFICIELLE,52,134
4785180,DIV.371,DIV.371,148,202
4785180,DIV.381,Belgique,339,495
4785180,DIV.404,Italie,86,124
4785180,DIV.413,Bulgarie,103,134
4785180,DIV.422,Angleterre,119,172
4785180,DIV.431,Etats-Unis,69,102
4785180,DIV.438,Brésil,91,131
4785180,DIV.447,Zanzibar,124,218
4785180,DIV.458,La mort de l'impératrice du Brésil,208,324
4785180,DIV.475,Le Couronnement du roi de Portugal : NOUVEAUX DÉTAILS,166,266
4785180,DIV.488,A TRAVERS CHAMPS,848,1261
4785180,DIV.518,L'AMANT D'UNE HEURE PAR LÉOPOLD STAPLEAUX : DEUXIÈME PARTIE NON LIVRE PREMIER,1812,2696
4785180,DIV.611,A L'INSTITUT : Séance publique annuelle de l'Académie des sciences,1140,1961
4785180,DIV.697,LES RÉCEPTIONS DU 1er JANVIER,311,427
4785180,DIV.714,A Paris,334,481
4785180,DIV.726,En province,482,769
4785180,DIV.751,LA TEMPÉRATURE,184,327
4785180,DIV.768,Double tentative de meurtre,250,364
4785180,DIV.785,Le drame de Gentilly,373,512
4785180,DIV.806,Une mort mystérieuse,66,100
4785180,DIV.812,Suicide d'un bedeau,66,107
4785180,DIV.817,Infanticide,97,152
4785180,DIV.824,Dévaliseurs de villas,159,237
4785180,DIV.832,Un audacieux faussaire,149,249
4785180,DIV.842,Revision des listes électorales,310,467
4785180,DIV.864,DÉPARTEMENTS & ÉTRANGER,393,684
4785180,DIV.891,DIV.891,163,243
4785180,DIV.897,Annonces,14,35
4785180,DIV.901,Annonces,35,52
4785180,DIV.905,ECHOS DE PARTOUT,565,866
4785180,DIV.933,NÉCROLOGIE,117,192
4785180,DIV.944,Publicité,17,45
4785180,DIV.948,Publicité,34,70
4785180,DIV.956,Annonces,31,54
4785180,DIV.961,THÉATRES,992,1747
4785180,DIV.1006,GRAND HOTEL TERMINUS Rue Saint-Lazare — Gare de l'Ouest,171,359
4785180,DIV.1033,DÉCÈS ET INHUMATIONS Du 27 décembre 1889,547,1349
4785180,DIV.1098,"Marché aux bestiaux : Paris (La Villette), 30 décembre.",261,326
4785180,DIV.1113,MATIERES D'OR ET D'ARGENT,628,824
4785180,DIV.1125,Changes et Monnaies,181,344
4785180,DIV.1139,VALEURS SE NÉGOCIANT A VUE,164,251
4785180,DIV.1148,Bons du Trésor et Banque de France,220,237
4785180,DIV.1156,Cotes diverses : (Deux heures),240,265
4785180,DIV.1169,Valeurs à terme : (Avant la clôture de la Bourse),357,463
4785180,DIV.1179,CHEMIN DE FER D'ORLÉANS : EXCURSIONS AUX STATIONS HIVERNALES & BALNÉAIRES DES PYRÉNÉES,179,314
4785180,DIV.1191,VENTES A L'ENCHERE — ADJUDICATION,542,1257
4785180,DIV.1224,INDUSTRIE ET CORMERCE,359,824
4785180,DIV.1261,Publicité,90,230
4785180,DIV.1276,Publicité,15,33
4785180,DIV.1281,LES ANNONCES ÉCONOMIQUES PRIX DE LA LIGNE : 50 CENTIMES,643,1203
4785180,DIV.1319,Annonces,19,39
4785180,DIV.1323,SPECTACLES Du 30 décembre 1889,1550,3897
4785180,DIV.1441,Spectacles de Demain,15,46
4785732,DIV.32,BULLETIN : JEUDI 30 JUIN,976,1803
4785732,DIV.44,Dépêches et Correspondances particulières,190,272
4785732,DIV.56,QUESTIONS DU JOUR,1044,1501
4785732,DIV.72,VÉRITÉS PRATIQUES,907,1347
4785732,DIV.85,LE MINISTRE DE LA MARINE ET LA CHAMBRE,1188,1750
4785732,DIV.106,CONSEIL DE CABINET,867,1316
4785732,DIV.137,CHAMBRE DES DÉPUTÉS,1114,1638
4785732,DIV.180,SÉNAT,145,239
4785732,DIV.192,DÉPÊCHES DES AGENCES,298,475
4785732,DIV.209,FAITS DIVERS,231,339
4785732,DIV.223,LE MONDE,1541,2568
4785732,DIV.288,HORS PARIS,357,529
4785732,DIV.310,Les présidents d'assises,1096,1657
4785732,DIV.340,Italie,119,168
4785732,DIV.347,Angleterre,488,690
4785732,DIV.369,Allemagne,26,44
4785732,DIV.375,Saint-Siège,95,144
4785732,DIV.383,Espagne,170,259
4785732,DIV.391,Norvège,33,51
4785732,DIV.397,Maroc,95,145
4785732,DIV.407,États-Unis,21,36
4785732,DIV.415,Chambre des députés,1151,1764
4785732,DIV.438,DIV.438,161,237
4785732,DIV.443,Documents officiels,722,1052
4785732,DIV.479,DIV.479,435,638
4785732,DIV.500,Petites nouvelles,233,333
4785732,DIV.516,Séance du 29 juin,279,415
4785732,DIV.529,CONSEIL GÉNÉRAL DE LA SEINE,292,448
4785732,DIV.543,DIV.543,1256,1931
4785732,DIV.586,Informations parisiennes,1024,1849
4785732,DIV.622,"CARNET DU JOUR : PARIS, DE 2 HEURES A 6 HEURE",370,619
4785732,DIV.646,DÉPARTEMENTS ET ÉTRANGER,1473,2369
4785732,DIV.695,Nécrologie,420,623
4785732,DIV.715,L'assassinat du boulevard Magenta,1242,1817
4785732,DIV.737,THÉATRES,2364,3705
4785732,DIV.807,Publicité,23,52
4785732,DIV.818,DIV.818,66,140
4785732,DIV.822,DIV.822,67,153
4785732,DIV.831,DIV.831,23,60
4785732,DIV.842,Courses à Neuilly-Levallois,336,765
4785732,DIV.872,DÉCLARATIONS DE FAILLITES Du 28 juin 1892,317,679
4785732,DIV.897,CHEMINS DE FER DE L'OUEST : Dimanche 3 juillet 1892,456,810
4785732,DIV.928,Publicité,12,26
4785732,DIV.931,Publicité,26,54
4785732,DIV.938,Publicité,57,167
4785732,DIV.947,VENTES A L'ENCHÈRE — ADJUDICATIONS,169,386
4785732,DIV.955,CESSIONS DE FONDS,40,104
4785732,DIV.960,Publicité,85,183
4785732,DIV.966,Publicité,42,102
4785732,DIV.973,AVIS DIVERS,69,123
4785732,DIV.981,Annonces,30,86
4785732,DIV.985,Annonces,44,106
4785732,DIV.994,Annonces,18,48
4785732,DIV.997,Publicité,26,57
4785732,DIV.1000,Publicité,57,88
4785732,DIV.1004,Annonces,30,80
4785732,DIV.1013,Annonces,10,22
4785732,DIV.1017,PROGRAMME DES THÉATRES,92,243
4785732,DIV.1028,Publicité,95,186
4785732,DIV.1031,Bourse du 30 Juin,1051,3199
4785732,DIV.1045,BULLETIN FINANCIER,497,1133
4785732,DIV.1078,DIV.1078,803,1407
4785732,DIV.1107,RÉPONSE DES PRIMES,875,1372
4785732,DIV.1121,Dépêches affichées en Bourse,113,279
4785732,DIV.1132,DIV.1132,404,797
4785732,DIV.1145,MARCHÉ AUX BESTIAUX DE LA VILLETTE du 30 juin,185,472
4791550,DIV.29,BULLETIN,1092,1550
4791550,DIV.37,DÉPÊCHES PARTICULIÈRES,195,312
4791550,DIV.50,QUELQUES EXPLICATIONS,970,1389
4791550,DIV.63,DIV.63,45,82
4791550,DIV.68,LE MONDE,338,529
4791550,DIV.90,NOTES D'ART,553,869
4791550,DIV.117,HORS PARIS,84,122
4791550,DIV.127,ANNULATION ET REVISION,899,1324
4791550,DIV.144,INFORMATIONS,395,618
4791550,DIV.169,DIV.169,88,122
4791550,DIV.174,L'Espagne et les Etats-Unis,238,345
4791550,DIV.186,Nouvelles maritimes,51,85
4791550,DIV.196,La neutralisation du Nil,150,214
4791550,DIV.204,LA PASSERELLE DU PONT ALEXANDRE III,385,564
4791550,DIV.219,DIV.219,398,615
4791550,DIV.241,LA FLOTTE ITALIENNE,140,205
4791550,DIV.251,La grève des terrassiers (suite),206,305
4791550,DIV.260,FAITS DIVERS,159,262
4791550,DIV.271,DIV.271,42,63
4791550,DIV.275,SPORT,122,308
4791550,DIV.292,Chine,166,245
4791550,DIV.303,Crète,168,254
4791550,DIV.313,Espagne,55,84
4791550,DIV.319,Autriche-Hongrie,268,380
4791550,DIV.332,Turquie,40,63
4791550,DIV.338,Italie,49,61
4791550,DIV.343,Transvaal,59,85
4791550,DIV.349,Japon,38,53
4791550,DIV.354,Jamaïque,49,76
4791550,DIV.361,Guatemala,26,46
4791550,DIV.366,L'ESPAGNE ET LES ÉTATS-UNIS,411,589
4791550,DIV.381,"GUERRE, MARINE & COLONIES : (Agences télégraphiques et renseignements particuliers.)",416,628
4791550,DIV.404,Actes et documents officiels : (Journal officiel du 30 septembre 1898),72,113
4791550,DIV.412,Les élections municipales,94,184
4791550,DIV.422,Bruits divers,207,307
4791550,DIV.434,Saisie à la frontière,43,66
4791550,DIV.439,L'affaire Judet-Zola,71,127
4791550,DIV.446,M. Zola et les experts,142,234
4791550,DIV.454,Nouvelle interpellation,73,99
4791550,DIV.463,Les Halles centrales,571,853
4791550,DIV.482,La Ligue de l'enseignement,338,533
4791550,DIV.496,LA GRÈVE DES TERRASSIERS,795,1178
4791550,DIV.526,Publicité,17,48
4791550,DIV.538,LE TEMPS,94,183
4791550,DIV.550,UN DRAME PARISIEN (suite),382,574
4791550,DIV.571,MORT SUBITE,45,71
4791550,DIV.577,ACCIDENT MORTEL,98,166
4791550,DIV.585,ENTRE COCHERS,332,498
4791550,DIV.600,Départements & Etranger LE FEU,364,560
4791550,DIV.621,Publicité,54,133
4791550,DIV.631,Publicité,58,157
4791550,DIV.646,Publicité,31,73
4791550,DIV.655,Nécrologie,59,99
4791550,DIV.666,Le pourvoi de Vacher,84,127
4791550,DIV.673,THÉATRES,927,1516
4791550,DIV.723,AUTEUIL : Samedi 1er octobre,108,175
4791550,DIV.730,COURSES A SAINT-OUEN : Jeudi 29 septembre,163,240
4791550,DIV.737,Résultats du pari mutuel,1320,1494
4791550,DIV.756,LA COUPE DE FRANCE,165,299
4791550,DIV.764,VÉLOCIPÉDIE,917,1415
4791550,DIV.787,AUTOMOBILISME,441,745
4791550,DIV.810,Publicité,54,91
4791550,DIV.814,BOURSES DE COMMERCE 30 septembre : Bourse Commerciale de Paris,652,1343
4791550,DIV.835,Publicité,1077,2479
4791550,DIV.854,Publicité,25,60
4791550,DIV.862,INDUSTRIE ET COMMERCE,131,324
4791550,DIV.878,TABACS ET CIGARES,356,558
4791550,DIV.895,G. PRINTAMP,52,161
4791550,DIV.904,DEMANDES D'EMPLOIS,41,76
4791550,DIV.909,MENU DU 30 SEPTEMBRE,38,84
4791550,DIV.919,DÉCLARATIONS DE FAILLITES Du 27 septembre 1898,147,334
4791550,DIV.928,PROGRAMME DES SPECTACLES,266,592
4791550,DIV.948,Publicité,28,54
4791550,DIV.956,BULLETIN,709,1370
4791550,DIV.989,Canal de Suez,211,220
4791550,DIV.997,Recettes des chemins de fer français,744,1132
4791550,DIV.1018,Publicité,27,40
4791550,DIV.1021,DIV.1021,3425,10066
4791550,DIV.1083,COURS OFFICIELS DES VALEURS NÉGOCIÉES AU COMPTANT,3103,8756
4791550,DIV.1125,MARCHÉ EN BANQUE. — Valeurs négociées A TERME,689,1855
4791550,DIV.1146,MARCHÉ EN BANQUE. — Valeurs négociées AU COMPTANT,1333,3143
4791550,DIV.1168,BOURSES des Départements,928,1094
4791550,DIV.1184,BOURSES ÉTRANGÈRES,681,964
4791550,DIV.1201,BOURSES ÉTRANGÈRES,965,1262
4791550,DIV.1219,CHANGES,1164,1534
4791550,DIV.1240,Publicité,152,393
6703872,DIV.38,Annonces,14,25
6703872,DIV.41,Annonces,29,46
6703872,DIV.45,Carnet de la Semaine,171,313
6703872,DIV.58,31 décembre,270,477
6703872,DIV.67,Annonces,1448,3067
6703872,DIV.201,UN PROGRAMME DE TRAVAIL pour 1900,963,1450
6703872,DIV.228,M. Frédéric Passy CANDIDAT AU SÉNAT,300,430
6703872,DIV.239,EN ZIGZAG,350,558
6703872,DIV.254,Publicité,310,526
6703872,DIV.276,LES BONS SOINS DE L'ADMINISTRATION,67,102
6703872,DIV.283,LE PRIX DE PARIS,165,215
6703872,DIV.291,CRUATÉ DE PRINCE,179,260
6703872,DIV.300,LA SOCIÉTÉ DE STATISTIQUE,100,154
6703872,DIV.309,A L'ÉTRANGER,22,36
6703872,DIV.314,UN PEU PARTOUT,475,703
6703872,DIV.338,Mort de M. Bertrand,671,1001
6703872,DIV.371,Domicile de Secours DES FILLES-MÈRES MINEURES,892,1327
6703872,DIV.385,La Haute-Cour : Quarante et unième audience,2488,3732
6703872,DIV.480,Au Conseil Municipal,853,1277
6703872,DIV.510,Annonces,40,62
6703872,DIV.514,UNE Manifestation à l'Hôtel-de-Ville,272,408
6703872,DIV.525,La guerre au Transvaal,952,1377
6703872,DIV.544,INFORMATIONS,329,470
6703872,DIV.562,Le pillage de l'Eglise St-Joseph.,178,275
6703872,DIV.571,Le verdict,54,95
6703872,DIV.586,DIV.586,71,105
6703872,DIV.595,I,35,58
6703872,DIV.601,II,100,165
6703872,DIV.608,III,18,37
6703872,DIV.614,IV,42,69
6703872,DIV.620,V,55,78
6703872,DIV.629,VI,98,149
6703872,DIV.638,VII,77,111
6703872,DIV.643,VIII,94,151
6703872,DIV.648,IX,14,24
6703872,DIV.654,Réponses : L'ÉDUCATION ÉSTHÉTIQUE DE LA DÉMOCRATIE,167,260
6703872,DIV.664,LE MAL EXISTE-T-IL?,653,968
6703872,DIV.684,L'IDÉE DE PATRIE,108,190
6703872,DIV.692,Le Maquillage,972,1452
6703872,DIV.725,L'Industrie et la Charité,473,698
6703872,DIV.736,La taille fine,172,262
6703872,DIV.748,"LA "" CONFECTION """,280,417
6703872,DIV.760,L'ART DU MOYEN AGE ET DE LA RENAISSANCE,165,269
6703872,DIV.774,UNE DÉFINITION DE LA VERTU,138,214
6703872,DIV.782,SAGESSE ET SAINTETÉ,242,392
6703872,DIV.789,L'INDIVIDUALISME,129,200
6703872,DIV.798,Souvent femme varie,1177,1829
6703872,DIV.860,L'Amour et la poésie française,250,380
6703872,DIV.875,Publicité,21,52
6703872,DIV.880,Publicité,27,50
6703872,DIV.884,PETITE CORRESPONDANCE,125,204
6703872,DIV.894,Publicité,234,406
6703872,DIV.904,Publicité,90,218
6703872,DIV.909,Publicité,37,69
6703872,DIV.914,LES PREMIERES,1769,2694
6703872,DIV.958,Publicité,10,29
6703872,DIV.964,Rive-de-Gier,89,137
6703872,DIV.971,LES GRÈVES,411,580
6703872,DIV.992,Soirée Parisienne,319,501
6703872,DIV.1009,Paris,543,782
6703872,DIV.1043,Etranger : La tempête,87,147
6703872,DIV.1050,LA FINANCE,560,878
6703872,DIV.1068,LE HOME,256,420
6703872,DIV.1082,DIV.1082,604,1083
6703872,DIV.1123,MATINEES,87,224
6703872,DIV.1133,SOIRÉES,566,1329
6703872,DIV.1178,Offres d'Emplois,220,339
6703872,DIV.1197,Publicité,98,191
6703872,DIV.1206,Annonces,23,45
6703872,DIV.1213,Publicité,26,66
6703872,DIV.1219,Publicité,18,40
6703872,DIV.1223,BOURSE DU 30 DÉCEMBRE,3263,8571
6703872,DIV.1252,Publicité,15,30
6705781,DIV.35,Publicité,22,38
6705781,DIV.39,Aujourd'hui,353,615
6705781,DIV.52,Crimes de Fillettes,841,1328
6705781,DIV.77,LA JAMBE,420,638
6705781,DIV.89,La jeune Russie : Un étudiant révolutionnaire à Paris,1749,2513
6705781,DIV.144,FÉMINISME INTERNATIONAL : La lutte pour le suffrage féminin en Angleterre,1029,1492
6705781,DIV.177,VEILLÉE DE DAMES,130,197
6705781,DIV.185,UNE MORT DUMENT PRÉPARÉE,313,427
6705781,DIV.195,UN TABLEAU INSTRUCTIF,302,349
6705781,DIV.206,LE RAISONNEMENT DU PAYSAN,104,161
6705781,DIV.214,FANTAISIE D'AMÉRICAIN,96,154
6705781,DIV.225,A l'Elysée,301,450
6705781,DIV.235,Diverses,192,297
6705781,DIV.245,Nécrologie,127,213
6705781,DIV.257,Angleterre,82,115
6705781,DIV.264,France,55,79
6705781,DIV.270,LA CHAMBRE,556,867
6705781,DIV.291,SÉNAT,395,558
6705781,DIV.312,Vérification des pouvoirs,107,174
6705781,DIV.320,Le blanc de eéruse,129,184
6705781,DIV.327,Groupe progressiste,60,93
6705781,DIV.333,Groupe de la réforme parlementaire,37,57
6705781,DIV.338,La loi Falloux au Sénat,118,181
6705781,DIV.346,Le prix du gaz à Paris,51,60
6705781,DIV.352,EN GLANANT : L'enseignement laïque dans l'Orne,579,861
6705781,DIV.372,La maladie du roi d'Angleterre,394,615
6705781,DIV.392,LETTRE OUVERTE,386,583
6705781,DIV.413,La Forêt de Fontainebleau,562,815
6705781,DIV.434,L'ABROGATION DE LA LOI FALLOUX,363,575
6705781,DIV.446,Nouvelles d'Extrême-Orient,315,484
6705781,DIV.459,LA Catastrophe de la Martinique,333,469
6705781,DIV.473,L'HÉRITAGE FANTOME : Le mariage de Louis Daurignac,51,89
6705781,DIV.479,CONTRE LA TUBERCULOSE,203,386
6705781,DIV.486,LES CONGRÈS : LA MEUNERIE,173,268
6705781,DIV.498,Le Monument de Léopardi,237,366
6705781,DIV.505,Les Fêtes de Turin,287,438
6705781,DIV.519,Les Héroïnes de M. de Porto-Riche,1427,2212
6705781,DIV.549,Le nouveau sud-africain,336,491
6705781,DIV.562,AFRIQUE DU SUD : Départ de généraux Boers,26,44
6705781,DIV.569,CHINE,18,25
6705781,DIV.574,ETATS-UNIS : Les cendres de lord Pauncefote,72,113
6705781,DIV.582,GRECE,45,74
6705781,DIV.588,ITALIE,42,64
6705781,DIV.594,RUSSIE,186,287
6705781,DIV.604,TURQUIE : La peste,25,35
6705781,DIV.614,Conseil des ministres,170,255
6705781,DIV.622,Le groupe des députés de Paris,704,1057
6705781,DIV.639,Le Congrès national des employés,747,1059
6705781,DIV.667,Grèves à l'étranger,84,122
6705781,DIV.676,LES JOURNAUX DE CE MATIN SANS DISTINCTION D'OPINIONS,369,597
6705781,DIV.694,Etrange divorce,321,463
6705781,DIV.708,Les élections au Palais,149,291
6705781,DIV.717,Les accidents du travail,429,635
6705781,DIV.733,En Cour d'assises,75,134
6705781,DIV.746,Paris,1063,1734
6705781,DIV.791,Départements,532,812
6705781,DIV.820,(37) Vers l'Aurore,1640,2639
6705781,DIV.926,Paris-Vienne : Le classement,56,90
6705781,DIV.933,Aéronautique,277,459
6705781,DIV.947,Aérodrome,70,119
6705781,DIV.957,velodrome du Parc des Princes,126,196
6705781,DIV.966,Courses à Enghien : RÉSULTATS DU PARI MUTUEL Mardi 1er juillet,146,371
6705781,DIV.980,BIBLIOGRAPHIE,242,365
6705781,DIV.992,LA FINANCE,432,701
6705781,DIV.1015,DIV.1015,132,256
6705781,DIV.1026,SPECTACLES du 2 Juillet,518,1312
6705781,DIV.1064,CONFERENCES,141,276
6705781,DIV.1074,Publicité,32,58
6705781,DIV.1078,Offres d'Emplois,272,398
