lot_id,fascicule,batch_index,article_id,title,n_tokens_article
168,4717145,1,DIV.204,TRIBUNAL DE COMMERCE,215
168,4717145,1,DIV.211,Le scandale de Beaucaire,312
168,4717145,1,DIV.220,Les diamants de la couronne,263
168,4717145,1,DIV.228,Les morts de l'Institut,140
168,4717145,1,DIV.239,La commission des logements insalubres,298
168,4717145,1,DIV.246,Le mot pour rire,56
168,4717145,1,DIV.253,LE PRINCE DE MORIA : DEUXIÈME PARTIE,5071
168,4717145,1,DIV.361,Récit navrant,656
168,4717145,1,DIV.378,Horrible pari,317
168,4717145,1,DIV.396,SAM-LE-ROUGE : PREMIÈRE PARTIE,2581
168,4717145,1,DIV.495,"Paris, 29 décembre 1884",815
168,4717145,1,DIV.512,Marché aux bestiaux de la Villette Du 29 décembre,723
168,4717145,1,DIV.525,Spectacles du mardi 30 décembre,510
168,4717145,1,DIV.539,RENSEIGNEMENTS,249
168,4717145,1,DIV.548,Publicité,74
168,4717145,1,DIV.557,Publicité,491
168,4717145,1,DIV.577,Publicité,125
168,4717145,1,DIV.587,Publicité,150
168,4717145,1,DIV.596,DIV.596,860
168,4717145,1,DIV.605,BULLETIN FINANCIER 29 décembre 1884,588
169,4717809,0,DIV.33,DIV.33,191
169,4717809,0,DIV.38,DIV.38,797
169,4717809,0,DIV.55,DIV.55,825
169,4717809,0,DIV.72,DIV.72,177
169,4717809,0,DIV.82,DIV.82,365
169,4717809,0,DIV.89,DIV.89,248
169,4717809,0,DIV.97,DIV.97,140
169,4717809,0,DIV.103,DIV.103,279
169,4717809,0,DIV.110,DIV.110,255
169,4717809,0,DIV.116,DIV.116,178
169,4717809,0,DIV.121,DIV.121,231
169,4717809,0,DIV.127,DIV.127,66
169,4717809,0,DIV.132,"TEMPS PROBABLE Samedi, 4 juillet.",72
169,4717809,0,DIV.142,PARIS,1573
169,4717809,0,DIV.186,DÉPARTEMENTS ET COLONIES,1974
169,4717809,0,DIV.227,ÉTRANGER,1179
169,4717809,0,DIV.257,LA VIE A BON MARCHÉ : LE MIROTON,192
169,4717809,0,DIV.267,LES NOCES DE GAMACHE A VIENNE,634
169,4717809,0,DIV.280,LA GUERRE DE L'AVENIR : IX LES CAMPS ET LE CAMPEMENT.,1806
169,4717809,0,DIV.351,LE DROIT A LA MOUSTACHE,697
169,4717809,0,DIV.367,UN CONSEIL PAR JOUR,88
169,4717809,0,DIV.376,LA FEMME IMMORTELLE PAR PONSON DU TERRAIL : PROLOGUE LA MAISON ENCHANTÉE,1806
169,4717809,0,DIV.439,UNE BONNE MÈRE,399
169,4717809,0,DIV.449,M. MÉDARD,2209
169,4717809,0,DIV.509,DIV.509,233
170,4717809,1,DIV.518,BULLETIN DES THÉATRES,443
171,4718354,0,DIV.25,DIV.25,53
171,4718354,0,DIV.37,DIV.37,244
171,4718354,0,DIV.47,DIV.47,243
171,4718354,0,DIV.58,DIV.58,440
171,4718354,0,DIV.77,DIV.77,315
171,4718354,0,DIV.85,DIV.85,293
171,4718354,0,DIV.94,DIV.94,247
171,4718354,0,DIV.110,DIV.110,555
171,4718354,0,DIV.131,DIV.131,537
171,4718354,0,DIV.149,DIV.149,236
171,4718354,0,DIV.157,DIV.157,151
171,4718354,0,DIV.169,DIV.169,134
171,4718354,0,DIV.176,DIV.176,42
171,4718354,0,DIV.179,A LA PORTE DE LA COUR D'ASSISES,603
171,4718354,0,DIV.199,"COUR D'ASSISES DE LA SEINE : Présidence de M. Thévenin, conseiller à la Cour impériale de Paris. Audience du 29 décembre. AFFAIRE TROPPMANN",14896
171,4718354,0,DIV.541,DIV.541,53
171,4718354,0,DIV.544,LES MYSTÈRES DES BOIS : DEUXIÈME ÉPISODE LES ARDENTES,1781
171,4718354,0,DIV.639,DIV.639,695
172,4723470,0,DIV.26,DIV.26,43
172,4723470,0,DIV.36,NOTRE GRAVURE,676
172,4723470,0,DIV.64,Un colonel allemand arrêté comme espion,330
172,4723470,0,DIV.76,DIV.76,118
172,4723470,0,DIV.85,Le prince Alexandre à Sofia,26
172,4723470,0,DIV.90,Soumission des troupes rebelles,50
172,4723470,0,DIV.97,Le Représentant anglais,43
172,4723470,0,DIV.103,En Serbie,129
172,4723470,0,DIV.112,En Autriche,119
172,4723470,0,DIV.120,MORT DE M. PLESSIER,63
172,4723470,0,DIV.125,PAUVRES RÉSERVISTES,79
172,4723470,0,DIV.130,NOUVELLE RÉGLEMENTATION DES CERCLES,662
172,4723470,0,DIV.146,Épouvantable explosion : On nous télégraphie de Barcelone :,379
172,4723470,0,DIV.162,LE JEUNE DE M. SUCCI,1061
172,4723470,0,DIV.181,DÉGRADATION MILITAIRE,365
172,4723470,0,DIV.192,UNE ANECDOTE SUR KARAMOKO,238
172,4723470,0,DIV.204,TOUJOURS LES SUITES DE L'ORAGE,348
172,4723470,0,DIV.215,FAUTE DE JEUNESSE PAR ALEXANDRE BOUTIQUE,2946
172,4723470,0,DIV.281,Le Crime de Saint-Denis : NOUVEAUX DÉTAILS,457
172,4723470,0,DIV.297,ÉPOUVANTABLE FORFAIT,944
172,4723470,0,DIV.310,UN GARDIEN ASSASSINÉ PAR UN DÉTENU,67
172,4723470,0,DIV.315,HORRIBLE MORT,148
172,4723470,0,DIV.321,VINGT-SIX PERSONNES EMPOISONNÉES,139
172,4723470,0,DIV.326,Publicité,38
172,4723470,0,DIV.330,DIV.330,55
173,4723470,1,DIV.334,UN CADAVRE FLOTTANT,484
173,4723470,1,DIV.346,LA RECONSTRUCTION DES GOBELINS,819
173,4723470,1,DIV.359,UN JOYEUX FAIRE-PART,129
173,4723470,1,DIV.370,CHEMINS DE FER DE PARIS A LYON ET A LA MÉDITERRANÉE,245
173,4723470,1,DIV.383,PROGRAMNE DES THEATRES ET DES CAFES-CONCERTS Du Dimanche 5 septembre 1886.,508
173,4723470,1,DIV.403,Publicité,2592
173,4723470,1,DIV.433,Publicité,37
173,4723470,1,DIV.436,Publicité,113
173,4723470,1,DIV.439,Publicité,131
173,4723470,1,DIV.446,Publicité,187
173,4723470,1,DIV.453,Annonces,114
173,4723470,1,DIV.463,Publicité,181
173,4723470,1,DIV.472,Publicité,204
173,4723470,1,DIV.480,Publicité,64
173,4723470,1,DIV.487,DIV.487,1342
173,4723470,1,DIV.499,BULLETIN FINANCIER Du 1 septembre 1886,460
174,4742203,0,DIV.32,BULLETIN,1235
174,4742203,0,DIV.53,France.,29
174,4742203,0,DIV.59,Angleterre.,299
174,4742203,0,DIV.72,Espagne.,36
174,4742203,0,DIV.78,Autriche.,85
174,4742203,0,DIV.84,Prusse.,150
174,4742203,0,DIV.92,Amérique.,120
174,4742203,0,DIV.100,DIV.100,976
174,4742203,0,DIV.116,LES ÉLECTIONS COMMUNALES.,1346
174,4742203,0,DIV.148,DIV.148,347
174,4742203,0,DIV.167,DIV.167,1078
174,4742203,0,DIV.184,DIV.184,602
174,4742203,0,DIV.199,Angleterre.,258
174,4742203,0,DIV.208,Belgique.,206
174,4742203,0,DIV.215,Espagne.,852
174,4742203,0,DIV.233,Italie.,123
174,4742203,0,DIV.239,Allemagne.,395
174,4742203,0,DIV.246,DIV.246,575
174,4742203,0,DIV.256,DIV.256,259
174,4742203,0,DIV.266,DIV.266,209
174,4742203,0,DIV.275,DIV.275,86
174,4742203,0,DIV.278,DIV.278,138
174,4742203,0,DIV.281,DIV.281,330
174,4742203,0,DIV.285,DIV.285,98
174,4742203,0,DIV.289,DIV.289,141
175,4742203,1,DIV.292,DIV.292,52
175,4742203,1,DIV.295,DIV.295,14
175,4742203,1,DIV.298,DIV.298,105
175,4742203,1,DIV.301,DIV.301,90
175,4742203,1,DIV.304,DIV.304,26
175,4742203,1,DIV.307,DIV.307,992
175,4742203,1,DIV.322,FAITS DIVERS,1593
175,4742203,1,DIV.354,"Tribunaux, étrangers : COUR LE CASSATION DU ROYAUME DE BELGIQUE (Bruxelles). Présidence de M. de Gerlade, premier président. Audience du 2 juillet.",1747
175,4742203,1,DIV.388,[titre_illisible] : PROIGUE.,4013
175,4742203,1,DIV.548,Dernières nouvelles.,549
175,4742203,1,DIV.569,DIV.569,589
175,4742203,1,DIV.582,"TIRAGE : DIMANCHE PROCHAIN, 23 JUILLET",437
175,4742203,1,DIV.595,SOUSCRIPTION PUBLIQUE EMPRUNT DES Villes de Roubaix et de Tourcoing (Nord),294
175,4742203,1,DIV.609,SPECTACLE DU DIMANCHE 16 JUILLET.,503
175,4742203,1,DIV.638,BULLETIN COMPARATIF DES RECETTES DES CHEMINS DE FER.,1500
175,4742203,1,DIV.654,Publicité,1068
175,4742203,1,DIV.667,Publicité,637
175,4742203,1,DIV.699,Publicité,147
175,4742203,1,DIV.713,Publicité,627
175,4742203,1,DIV.721,Publicité,834
175,4742203,1,DIV.730,Publicité,152
175,4742203,1,DIV.734,Publicité,25
175,4742203,1,DIV.737,DIV.737,6125
175,4742203,1,DIV.768,BOURSE DU 15 JUILLET 1865,822
175,4742203,1,DIV.787,Publicité,47
176,4743498,0,DIV.28,Annonces,75
176,4743498,0,DIV.32,Annonces,21
176,4743498,0,DIV.35,BOURSE DE PARIS DU 31 DECEMBRE,254
176,4743498,0,DIV.49,DIV.49,251
176,4743498,0,DIV.58,Dépêches reçues par pigeons voyageurs,448
176,4743498,0,DIV.76,DIV.76,1086
176,4743498,0,DIV.89,DIV.89,183
176,4743498,0,DIV.95,DIV.95,88
176,4743498,0,DIV.99,DIV.99,96
176,4743498,0,DIV.103,DIV.103,376
176,4743498,0,DIV.119,DIV.119,151
176,4743498,0,DIV.123,DIV.123,142
176,4743498,0,DIV.129,DIV.129,82
176,4743498,0,DIV.133,L'ANNÉE 1873,1695
176,4743498,0,DIV.155,DIV.155,192
176,4743498,0,DIV.162,La contribution personnelle et mobilière A PARIS,492
176,4743498,0,DIV.178,ECHOS DE VERSAILLES,1413
176,4743498,0,DIV.209,DIV.209,248
176,4743498,0,DIV.214,DIV.214,486
176,4743498,0,DIV.224,DIV.224,300
176,4743498,0,DIV.231,DIV.231,661
176,4743498,0,DIV.245,DIV.245,206
176,4743498,0,DIV.251,DIV.251,258
176,4743498,0,DIV.258,DIV.258,109
176,4743498,0,DIV.262,DIV.262,76
177,4743498,1,DIV.269,DIV.269,187
177,4743498,1,DIV.278,DIV.278,114
177,4743498,1,DIV.281,DIV.281,63
177,4743498,1,DIV.285,DIV.285,87
177,4743498,1,DIV.288,DIV.288,355
177,4743498,1,DIV.300,DIV.300,183
177,4743498,1,DIV.307,DIV.307,43
177,4743498,1,DIV.310,DIV.310,56
177,4743498,1,DIV.313,DIV.313,280
177,4743498,1,DIV.320,DIV.320,321
177,4743498,1,DIV.326,DIV.326,79
177,4743498,1,DIV.329,DIV.329,214
177,4743498,1,DIV.334,JOURNAL OFFICIEL,699
177,4743498,1,DIV.357,PROMOTIONS MILITAIRES,635
177,4743498,1,DIV.378,Conseil supérieur de l'instruction publique,1432
177,4743498,1,DIV.405,CAISSE D'ÉPARGNE DE PARIS,1087
177,4743498,1,DIV.431,CHRONIQUE,1354
177,4743498,1,DIV.463,Premières représentations,331
177,4743498,1,DIV.477,Présidence de M. Buffet.,6777
177,4743498,1,DIV.627,DEPÈCHES TÉLÉGRAPHIQUES,976
177,4743498,1,DIV.673,ESPAGNE,683
177,4743498,1,DIV.692,23 APPARTEMENT A LOUER (1),2536
177,4743498,1,DIV.758,REVUE SCIENTIFIQUE,1755
177,4743498,1,DIV.783,FAITS DIVERS,1606
177,4743498,1,DIV.831,Bulletin agricole.,355
178,4743498,2,DIV.845,Publicité,51
178,4743498,2,DIV.848,Publicité,106
178,4743498,2,DIV.852,Publicité,52
178,4743498,2,DIV.855,Publicité,82
178,4743498,2,DIV.858,DECLARATIONS DE FAILLITES,67
178,4743498,2,DIV.866,DIV.866,155
178,4743498,2,DIV.872,Annonces,56
178,4743498,2,DIV.878,DIV.878,808
178,4743498,2,DIV.910,DIV.910,414
178,4743498,2,DIV.922,Publicité,103
178,4743498,2,DIV.928,DIV.928,39
178,4743498,2,DIV.933,DIV.933,70
178,4743498,2,DIV.941,Publicité,365
178,4743498,2,DIV.950,DIV.950,125
178,4743498,2,DIV.957,DIV.957,86
178,4743498,2,DIV.966,Publicité,753
178,4743498,2,DIV.973,Programme,6609
178,4743498,2,DIV.1008,3 0/0,48
178,4743498,2,DIV.1014,5 0/0 (1872),59
178,4743498,2,DIV.1019,5 0/0 (LIBÉRÉ),60
178,4743498,2,DIV.1024,DIV.1024,604
178,4743498,2,DIV.1045,DIV.1045,436
178,4743498,2,DIV.1062,DU 1er JANVIER 1874,480
178,4743498,2,DIV.1077,Publicité,167
179,4743533,0,DIV.31,BOURSE DE PARIS DU 5 FEVRIER,248
179,4743533,0,DIV.47,DIV.47,393
179,4743533,0,DIV.59,DIV.59,55
179,4743533,0,DIV.64,DIV.64,43
179,4743533,0,DIV.68,DIV.68,106
179,4743533,0,DIV.74,DIV.74,1483
179,4743533,0,DIV.95,DIV.95,89
179,4743533,0,DIV.98,DIV.98,37
179,4743533,0,DIV.101,DIV.101,121
179,4743533,0,DIV.106,DIV.106,157
179,4743533,0,DIV.110,DIV.110,178
179,4743533,0,DIV.118,DIV.118,246
179,4743533,0,DIV.125,DIV.125,58
179,4743533,0,DIV.131,DIV.131,1086
179,4743533,0,DIV.145,DIV.145,2204
179,4743533,0,DIV.187,LETTRES D'ANGLETERRE : (Correspondance particulière de la FRANCE.),2006
179,4743533,0,DIV.216,ECHOS DES VERSAILLES,1394
179,4743533,0,DIV.238,COMMISSION CONSTITUTIONNELLE : Séance du 4 février.,1068
179,4743533,0,DIV.271,DIV.271,482
179,4743533,0,DIV.282,DIV.282,259
179,4743533,0,DIV.288,DIV.288,196
179,4743533,0,DIV.297,DIV.297,250
179,4743533,0,DIV.305,DIV.305,209
179,4743533,0,DIV.310,DIV.310,56
179,4743533,0,DIV.313,DIV.313,32
180,4743533,1,DIV.316,DIV.316,149
180,4743533,1,DIV.321,DIV.321,64
180,4743533,1,DIV.325,DIV.325,33
180,4743533,1,DIV.328,DIV.328,97
180,4743533,1,DIV.332,DIV.332,194
180,4743533,1,DIV.337,DIV.337,288
180,4743533,1,DIV.346,DIV.346,39
180,4743533,1,DIV.349,DIV.349,185
180,4743533,1,DIV.358,DIV.358,181
180,4743533,1,DIV.363,DIV.363,23
180,4743533,1,DIV.366,DIV.366,173
180,4743533,1,DIV.370,DIV.370,100
180,4743533,1,DIV.373,JOURNAL OFFICIEL,397
180,4743533,1,DIV.387,NOMINATION DES MAIRES,1689
180,4743533,1,DIV.410,Société des Agriculteurs de France,642
180,4743533,1,DIV.421,CHRONIQUE,1691
180,4743533,1,DIV.465,Compte rendu analytique de la séance du mercredi 4 février 1874.,5982
180,4743533,1,DIV.597,BUREAUX ET COMMISSIONS,284
180,4743533,1,DIV.607,DÉPÊCHES TÉLÉGRAPHIQUES,1209
180,4743533,1,DIV.656,ESPAGNE,1277
180,4743533,1,DIV.681,LIVRES NOUVEAUX,2191
180,4743533,1,DIV.721,DIV.721,3481
180,4743533,1,DIV.800,Publicité,43
180,4743533,1,DIV.806,Bulletin agricole.,407
180,4743533,1,DIV.822,Publicité,205
181,4743533,2,DIV.834,DECLARATIONS DE FAILLITES,532
181,4743533,2,DIV.849,DIV.849,481
181,4743533,2,DIV.863,Annonces,78
181,4743533,2,DIV.872,DIV.872,130
181,4743533,2,DIV.877,Annonces,82
181,4743533,2,DIV.884,DIV.884,135
181,4743533,2,DIV.896,DIV.896,1141
181,4743533,2,DIV.922,DIV.922,9850
181,4743533,2,DIV.979,3 0/0,71
181,4743533,2,DIV.985,5 0/0 (1872),62
181,4743533,2,DIV.990,5 0/0 (LIBÉRÉ),669
181,4743533,2,DIV.1003,DIV.1003,704
181,4743533,2,DIV.1028,DIV.1028,108
181,4743533,2,DIV.1032,DIV.1032,73
182,4743572,0,DIV.31,BOURSE DE PARIS DU 16 MARS,222
182,4743572,0,DIV.45,DIV.45,676
182,4743572,0,DIV.60,DIV.60,130
182,4743572,0,DIV.66,DIV.66,191
182,4743572,0,DIV.75,DIV.75,1161
182,4743572,0,DIV.88,DIV.88,154
182,4743572,0,DIV.94,DIV.94,184
182,4743572,0,DIV.99,DIV.99,82
182,4743572,0,DIV.104,DIV.104,68
182,4743572,0,DIV.109,DIV.109,220
182,4743572,0,DIV.114,UN RAPPROCHEMENT INEXACT,1246
182,4743572,0,DIV.128,LE 16 MARS A CHISLEHURST,1109
182,4743572,0,DIV.156,DIV.156,252
182,4743572,0,DIV.163,DIV.163,3769
182,4743572,0,DIV.210,LA SANTÉ PUBLIQUE,2294
182,4743572,0,DIV.247,DIV.247,69
182,4743572,0,DIV.251,DIV.251,106
182,4743572,0,DIV.256,DIV.256,116
182,4743572,0,DIV.260,DIV.260,24
182,4743572,0,DIV.263,DIV.263,156
182,4743572,0,DIV.268,DIV.268,231
182,4743572,0,DIV.273,DIV.273,463
182,4743572,0,DIV.286,DIV.286,104
182,4743572,0,DIV.291,DIV.291,77
182,4743572,0,DIV.294,DIV.294,130
183,4743572,1,DIV.302,DIV.302,103
183,4743572,1,DIV.306,DIV.306,105
183,4743572,1,DIV.311,DIV.311,133
183,4743572,1,DIV.314,DIV.314,432
183,4743572,1,DIV.328,CHRONIQUE ÉLECTORALE,834
183,4743572,1,DIV.369,4e conseil de guerre.,221
183,4743572,1,DIV.378,3e conseil de guerre.,327
183,4743572,1,DIV.388,Obligations de la ville de Paris. : EMPRUNT 1865. — 35e TIRAGE,450
183,4743572,1,DIV.398,CHRONIQUE,1357
183,4743572,1,DIV.436,COURSES D 'AUTEUIL,895
183,4743572,1,DIV.450,DEPÈCHES TÉLÉGRAPHIQUES,515
183,4743572,1,DIV.471,ESPAGNE,896
183,4743572,1,DIV.492,43 LE CRIME DU CAPITAINE : ROMAN PAR M. LOUIS REYNAUD,2231
183,4743572,1,DIV.558,RAVITAILLEMENT DE PARIS. — ESCROQUERIES.,457
183,4743572,1,DIV.571,"BULLETIN BIBLIOGRAPHIQUE : Souvenirs du règne de Louis XIV, par le comte DE COSNAC (Gabriel-Jules). — Renouard, éditeur, 6, rue de Tournon.",1070
183,4743572,1,DIV.582,FAITS DIVERS,2670
183,4743572,1,DIV.628,DIV.628,94
183,4743572,1,DIV.634,DIV.634,3194
183,4743572,1,DIV.685,DIV.685,382
183,4743572,1,DIV.700,Publicité,118
183,4743572,1,DIV.712,Publicité,39
183,4743572,1,DIV.718,Publicité,264
183,4743572,1,DIV.723,DECLARATIONS DE FAILLITES,359
183,4743572,1,DIV.734,VENTES ET ADJUDICATIONS,446
183,4743572,1,DIV.746,Annonces,41
184,4743572,2,DIV.750,AVIS DIVERS,348
184,4743572,2,DIV.761,Publicité,89
184,4743572,2,DIV.765,INDUSTRIES DIVERSES,288
184,4743572,2,DIV.775,MÉDECINE ET PHARMACIE,1375
184,4743572,2,DIV.802,Publicité,128
184,4743572,2,DIV.808,Publicité,195
184,4743572,2,DIV.815,Publicité,72
184,4743572,2,DIV.823,DIV.823,207
184,4743572,2,DIV.842,DIV.842,39
184,4743572,2,DIV.848,DIV.848,58
184,4743572,2,DIV.855,Publicité,61
184,4743572,2,DIV.859,Publicité,72
184,4743572,2,DIV.866,Publicité,2705
184,4743572,2,DIV.883,DIV.883,8939
184,4743572,2,DIV.957,3 0/0,52
184,4743572,2,DIV.962,5 0/0 (1872),58
184,4743572,2,DIV.967,5 0/0 (LIBÉRÉ),55
184,4743572,2,DIV.972,DIV.972,541
184,4743572,2,DIV.992,DIV.992,712
184,4743572,2,DIV.1016,DIV.1016,75
185,4743714,0,DIV.34,DIV.34,124
185,4743714,0,DIV.38,DIV.38,58
185,4743714,0,DIV.42,DIV.42,75
185,4743714,0,DIV.46,DIV.46,95
185,4743714,0,DIV.53,DIV.53,1548
185,4743714,0,DIV.71,DIV.71,59
185,4743714,0,DIV.76,DIV.76,110
185,4743714,0,DIV.80,DIV.80,224
185,4743714,0,DIV.85,DIV.85,332
185,4743714,0,DIV.92,DIV.92,515
185,4743714,0,DIV.104,DIV.104,156
185,4743714,0,DIV.111,DIV.111,345
185,4743714,0,DIV.118,Les Sociétés coopératives en Allemagne,2091
185,4743714,0,DIV.151,DIV.151,137
185,4743714,0,DIV.155,DIV.155,48
185,4743714,0,DIV.158,DIV.158,178
185,4743714,0,DIV.165,DIV.165,53
185,4743714,0,DIV.168,DIV.168,64
185,4743714,0,DIV.171,DIV.171,166
185,4743714,0,DIV.176,DIV.176,385
185,4743714,0,DIV.184,DIV.184,173
185,4743714,0,DIV.189,DIV.189,318
185,4743714,0,DIV.196,DIV.196,260
185,4743714,0,DIV.202,DIV.202,42
185,4743714,0,DIV.205,DIV.205,206
186,4743714,1,DIV.211,DIV.211,1268
186,4743714,1,DIV.232,JOURNAL OFFICIEL,805
186,4743714,1,DIV.261,Séance du samedi 8 août 1874.,1918
186,4743714,1,DIV.294,CHRONIQUE,3427
186,4743714,1,DIV.354,DÉPÊCHES TÉLÉGRAPHIQUES,605
186,4743714,1,DIV.386,ESPAGNE,493
186,4743714,1,DIV.396,La démission de M. Hyacinthe Loyson.,592
186,4743714,1,DIV.407,LE MOUVEMENT Dramatique et Littéraire : THÉATRE-FRANÇAIS. — Zaire.,3016
186,4743714,1,DIV.461,Résumé du lundi 3 au samedi 8 août.,4367
186,4743714,1,DIV.531,L'ENQUÊTE SUR L'AMERIQUE,1406
186,4743714,1,DIV.558,DIV.558,1389
186,4743714,1,DIV.572,DIV.572,459
186,4743714,1,DIV.578,DIV.578,774
186,4743714,1,DIV.594,DIV.594,3420
186,4743714,1,DIV.672,Publicité,97
186,4743714,1,DIV.675,DIV.675,73
186,4743714,1,DIV.678,Publicité,27
186,4743714,1,DIV.685,Publicité,200
186,4743714,1,DIV.698,Publicité,46
186,4743714,1,DIV.701,THÉATRES DU 9 AOUT,600
186,4743714,1,DIV.729,DIV.729,451
186,4743714,1,DIV.752,Annonces,50
186,4743714,1,DIV.758,Annonces,56
186,4743714,1,DIV.765,DIV.765,151
186,4743714,1,DIV.773,DIV.773,482
187,4743714,2,DIV.793,DIV.793,615
187,4743714,2,DIV.803,DIV.803,177
187,4743714,2,DIV.813,DIV.813,194
187,4743714,2,DIV.825,Publicité,840
187,4743714,2,DIV.855,Annonces,1390
187,4743714,2,DIV.876,Publicité,27
188,4743818,0,DIV.24,(SERVICE DE NUIT),529
188,4743818,0,DIV.51,DIV.51,846
188,4743818,0,DIV.72,DIV.72,62
188,4743818,0,DIV.75,DIV.75,152
188,4743818,0,DIV.79,DIV.79,303
188,4743818,0,DIV.84,Le vote IMMÉDIAT des lois constitutionnelles,373
188,4743818,0,DIV.95,LA CONVENTION DE 1787,498
188,4743818,0,DIV.105,DIV.105,265
188,4743818,0,DIV.115,DIV.115,283
188,4743818,0,DIV.122,DIV.122,30
188,4743818,0,DIV.126,DIV.126,99
188,4743818,0,DIV.132,DIV.132,58
188,4743818,0,DIV.136,DIV.136,114
188,4743818,0,DIV.142,DIV.142,103
188,4743818,0,DIV.147,LES ÉLECTIONS MUNICIPALES,1087
188,4743818,0,DIV.166,A TRAVERS LA PRESSE,759
188,4743818,0,DIV.183,LE SCRUTIN DU 22 NOVEMBRE,2910
188,4743818,0,DIV.301,"Séance du 23 novembre. : PRÉSIDENCE DE M. HÉROLD, VICE-PRÉSIDENT",493
188,4743818,0,DIV.319,DIV.319,808
188,4743818,0,DIV.330,DIV.330,235
188,4743818,0,DIV.337,OUVERTURE DU PARLEMENT ITALIEN,534
188,4743818,0,DIV.356,LE PRÉTENDU NANA-SAHIB,566
188,4743818,0,DIV.369,DIV.369,560
188,4743818,0,DIV.384,DANS LE MONDE,325
188,4743818,0,DIV.392,A L'ÉTRANGER,187
189,4743818,1,DIV.402,UN PEU PARTOUT,587
189,4743818,1,DIV.417,LE SPORT,697
189,4743818,1,DIV.433,AU THÉATRE,581
189,4743818,1,DIV.450,DIV.450,51
189,4743818,1,DIV.454,LA MESSE DE SAINTE-CÉCILE,919
189,4743818,1,DIV.474,FORTUNY,1820
189,4743818,1,DIV.498,LE MOUVEMENT ARTISTIQUE ET LITTÉRAIRE : LES LIVRES,2694
189,4743818,1,DIV.527,FAITS DIVERS,2714
189,4743818,1,DIV.588,9 HISTOIRE D'UN DÉCLASSÉ : PREMIERE PARTIE LES PREMIERES PAGES DE LA VIE,3824
189,4743818,1,DIV.669,Publicité,100
189,4743818,1,DIV.675,Publicité,129
189,4743818,1,DIV.679,Annonces,182
189,4743818,1,DIV.688,DIV.688,141
189,4743818,1,DIV.698,DIV.698,481
189,4743818,1,DIV.715,DIV.715,171
189,4743818,1,DIV.728,DIV.728,649
189,4743818,1,DIV.745,DIV.745,169
189,4743818,1,DIV.765,DIV.765,171
189,4743818,1,DIV.772,DIV.772,43
189,4743818,1,DIV.777,DIV.777,188
189,4743818,1,DIV.784,DIV.784,87
189,4743818,1,DIV.789,DIV.789,259
189,4743818,1,DIV.801,BOURSE DE PARIS DU 23 NOVEMBRE,1896
189,4743818,1,DIV.838,DIV.838,56
189,4743818,1,DIV.841,BOURSES ÉTRANGÈRES : Cours de clôture du 23 novembre.,3613
190,4743818,2,DIV.900,"DÉPÔT AU GREFFE : Formations, modifications, dissolutions de sociétés",597
190,4743818,2,DIV.916,DÉCLAMATIONS DE FAILLITES,860
190,4743818,2,DIV.942,DIV.942,1866
190,4743818,2,DIV.996,Marchés français.,2157
190,4743818,2,DIV.1044,Marchés étrangers,223
190,4743818,2,DIV.1054,BOURSE DE PARIS DU 23 NOVEMBRE,13622
190,4743818,2,DIV.1132,TH.-FRANÇAIS — 8 h. 0/0,147
190,4743818,2,DIV.1139,OPÉRA-COMIQUE — 8 h. 0/0,98
190,4743818,2,DIV.1145,"THÉATRE VENTADOUR, 8 h. : (ANCIEN THÉATRE ITALIEN)",84
190,4743818,2,DIV.1153,ODÉON — 8 h. 0/0,171
190,4743818,2,DIV.1158,OPÉRA POPULAIRE — 7h.1/2,110
190,4743818,2,DIV.1164,PORTE-ST-MARTIN — 7h.0/0,133
190,4743818,2,DIV.1171,VAUDEVILLE — 8 0/0,170
190,4743818,2,DIV.1178,GYMNASE — 8 0/0,236
190,4743818,2,DIV.1187,VARIÉTÉS — 7 h. 1/2,139
190,4743818,2,DIV.1193,PALAIS-ROYAL — 7 h. 1/4,28
190,4743818,2,DIV.1199,LYRIQUE-DRAMATIQUE 7h.1/2,131
190,4743818,2,DIV.1210,RENAISSANCE — 7 h. 1/2,39
190,4743818,2,DIV.1215,AMBIGU — 7 h. 1/2,89
190,4743818,2,DIV.1227,CHATEAU-D'EAU — 7 h. 1/2,45
190,4743818,2,DIV.1233,CLUNY — 7 h. 1/2,32
190,4743818,2,DIV.1238,FOLIES-DRAMATIQUES 7 3/4,37
190,4743818,2,DIV.1243,THÉATRE DES ARTS. 7 h. 1/2,38
190,4743818,2,DIV.1253,"THÉATRE DÉJAZET, 8 h. 0/0",44
190,4743818,2,DIV.1259,CIRQUE D'HIVER — 8 h.,27
191,4743818,3,DIV.1284,THÉATRE DES FAMILLES,34
192,4743854,0,DIV.22,ÉLECTION DU 3 JANVIER 1875 : Hautes-Pyrénées CANDIDAT DES COMITÉS RÉPUBLICAINS,63
192,4743854,0,DIV.32,Allemagne.,389
192,4743854,0,DIV.45,Italie.,146
192,4743854,0,DIV.57,LA LOI DU 13 MARS 1873,2486
192,4743854,0,DIV.104,DIV.104,331
192,4743854,0,DIV.110,DIV.110,55
192,4743854,0,DIV.114,DIV.114,241
192,4743854,0,DIV.128,DIV.128,409
192,4743854,0,DIV.137,A TRAVERS LA PRESSE,1827
192,4743854,0,DIV.164,Les affaires vont-elles ou ne vont-elles pas? : MOUVEMENT GÉNÉRAL D'importations et d'exportations 1869-1872 XII,2406
192,4743854,0,DIV.211,ACTES OFFICIELS,387
